autohomeid,min_reg_year,max_reg_year
29919,2015,2017
29920,2015,2017
29921,2015,2017
29922,2015,2017
29923,2015,2017
29924,2015,2017
29925,2015,2017
29926,2015,2017
29927,2015,2017
29928,2015,2017
29929,2015,2017
29930,2015,2017
29931,2015,2017
29932,2015,2017
29933,2015,2017
29934,2015,2017
29935,2015,2017
29936,2015,2017
29937,2015,2017
29938,2015,2017
29939,2015,2017
29940,2015,2017
29941,2015,2017
29942,2015,2017
29943,2015,2017
29944,2015,2017
29945,2015,2017
29946,2015,2017
29947,2015,2017
29948,2015,2017
29949,2015,2017
29950,2015,2017
29951,2015,2017
29952,2015,2017
29953,2015,2017
29954,2015,2017
29955,2015,2017
29956,2015,2017
29957,2015,2017
29958,2015,2017
29959,2015,2017
29960,2015,2017
29961,2015,2017
29962,2015,2017
29963,2015,2017
29964,2015,2017
29965,2015,2017
29966,2015,2017
29968,2015,2017
29969,2015,2017
29970,2015,2017
29971,2015,2017
29972,2015,2017
29973,2015,2017
29974,2015,2017
29975,2015,2017
29976,2015,2017
29977,2015,2017
29978,2015,2017
29979,2015,2017
29980,2015,2017
29982,2014,2017
29983,2014,2017
29984,2015,2017
29985,2015,2017
29986,2015,2017
29987,2015,2017
29988,2015,2017
29989,2015,2017
29990,2015,2017
29991,2015,2017
29992,2015,2017
29993,2015,2017
29994,2015,2017
29995,2015,2017
29996,2015,2017
29997,2015,2017
29998,2015,2017
29999,2015,2017
30000,2015,2017
30001,2015,2017
30002,2015,2017
30003,2015,2017
30004,2015,2017
30005,2015,2017
30006,2015,2017
30007,2015,2017
30008,2015,2017
30009,2015,2017
30010,2015,2017
30011,2015,2017
30012,2015,2017
30013,2015,2017
30014,2015,2017
30015,2015,2017
30016,2015,2017
30017,2015,2017
30018,2015,2017
30019,2016,2017
30022,2015,2017
30023,2015,2017
30024,2015,2017
30025,2015,2017
30031,2015,2017
30032,2015,2017
30033,2015,2017
30034,2015,2017
30037,2015,2017
30038,2015,2017
30039,2016,2017
30040,2015,2017
30041,2015,2017
30042,2015,2017
30043,2015,2017
30044,2015,2017
30045,2015,2017
30046,2015,2017
30047,2015,2017
30048,2015,2017
30049,2015,2017
30050,2015,2017
30051,2015,2017
30052,2015,2017
30053,2015,2017
30054,2015,2017
30055,2015,2017
30056,2015,2017
30057,2015,2017
30058,2015,2017
30059,2015,2017
30061,2015,2017
30062,2015,2017
30063,2015,2017
30065,2015,2017
30066,2015,2017
30067,2015,2017
30071,2015,2017
30072,2015,2017
30074,2015,2017
30075,2015,2017
30076,2015,2017
30077,2015,2017
30078,2015,2017
30079,2015,2017
30080,2015,2017
30081,2015,2017
30082,2015,2017
30084,2015,2017
30085,2015,2017
30086,2015,2017
30087,2015,2017
30088,2015,2017
30089,2015,2017
30095,2016,2017
30096,2016,2017
30097,2016,2017
30098,2016,2017
30099,2015,2017
30100,2014,2017
30101,2015,2017
30102,2015,2017
30103,2015,2017
30104,2015,2017
30105,2015,2017
30106,2015,2017
30107,2015,2017
30108,2015,2017
30109,2015,2017
30110,2015,2017
30111,2015,2017
30112,2015,2017
30114,2015,2017
30115,2015,2017
30116,2015,2017
30117,2015,2017
30118,2016,2017
30119,2015,2017
30120,2015,2017
30121,2015,2017
30122,2015,2017
30123,2015,2017
30124,2015,2017
30127,2015,2017
30128,2015,2017
30129,2015,2017
30130,2015,2017
30131,2015,2017
30132,2015,2017
30133,2015,2017
30134,2015,2017
30135,2015,2017
30136,2015,2017
30137,2015,2017
30138,2015,2017
30139,2015,2017
30140,2015,2017
30141,2015,2017
30142,2015,2017
30143,2015,2017
30144,2015,2017
30145,2015,2017
30146,2015,2017
30147,2015,2017
30148,2015,2017
30149,2015,2017
30150,2015,2017
30151,2015,2017
30152,2015,2017
30153,2015,2017
30154,2015,2017
30157,2015,2017
30158,2015,2017
30159,2015,2017
30160,2015,2017
30161,2015,2017
30162,2015,2017
30163,2015,2017
30164,2015,2017
30165,2015,2017
30167,2015,2017
30168,2015,2017
30169,2015,2017
30170,2015,2017
30171,2015,2017
30172,2015,2017
30173,2015,2017
30174,2015,2017
30175,2015,2017
30176,2015,2017
30177,2015,2017
30178,2015,2017
30179,2015,2017
30180,2015,2017
30181,2014,2017
30182,2016,2017
30183,2016,2017
30184,2015,2017
30185,2016,2017
30186,2016,2017
30187,2015,2017
30188,2015,2017
30190,2015,2017
30191,2015,2017
30192,2015,2017
1000001,2009,2013
1000002,2009,2013
1000003,2009,2013
1000004,2009,2013
1000014,2008,2012
1000015,2008,2012
1000016,2008,2012
1000017,2008,2012
1000018,2008,2012
1000019,2008,2012
1000020,2008,2012
1000021,2008,2012
1000022,2008,2012
1000023,2008,2012
1000024,2008,2012
1000025,2008,2012
1000026,2008,2012
1000027,2008,2012
1000028,2008,2012
1000029,2008,2012
1000030,2008,2012
1000031,2008,2012
1000032,2008,2012
1000033,2008,2012
1000034,2008,2012
1000037,2009,2013
1000038,2009,2013
1000039,2009,2013
1000040,2009,2013
1000041,2009,2013
1000042,2009,2013
1000043,2009,2013
1000044,2009,2013
1000045,2009,2013
1000046,2009,2013
1000047,2009,2013
1000048,2009,2013
1000049,2009,2013
1000050,2009,2013
1000051,2009,2013
1000052,2009,2013
1000053,2009,2013
1000054,2009,2013
1000057,2009,2013
1000058,2009,2013
1000059,2009,2013
1000060,2009,2013
1000065,2009,2013
1000066,2009,2013
1000067,2009,2013
1000068,2009,2013
1000069,2009,2013
1000070,2009,2013
1000071,2009,2013
1000072,2009,2013
1000073,2009,2013
1000074,2009,2013
1000075,2009,2013
1000076,2009,2013
1000077,2009,2013
1000078,2009,2013
1000079,2009,2013
1000080,2009,2013
1000081,2009,2013
1000082,2009,2013
1000083,2009,2013
1000084,2009,2013
1000085,2009,2013
1000086,2009,2013
1000087,2009,2013
1000088,2009,2013
1000089,2009,2013
1000090,2009,2013
1000091,2009,2013
1000092,2009,2013
1000093,2009,2013
1000094,2009,2013
1000095,2009,2013
1000096,2009,2013
1000097,2009,2013
1000098,2009,2013
1000099,2009,2013
1000100,2009,2013
1000101,2009,2013
1000102,2009,2013
1000103,2009,2013
1000104,2009,2013
1000105,2009,2013
1000107,2009,2013
1000108,2009,2013
1000109,2009,2013
1000110,2009,2013
1000111,2009,2013
1000112,2009,2013
1000113,2009,2013
1000114,2009,2013
1000123,2008,2012
1000124,2008,2012
1000125,2008,2012
1000126,2008,2012
1000127,2008,2012
1000128,2008,2012
1000129,2008,2012
1000130,2008,2012
1000131,2008,2012
1000132,2008,2012
1000133,2008,2012
1000134,2008,2012
1000135,2009,2013
1000136,2009,2013
1000137,2009,2013
1000138,2009,2013
1000139,2009,2013
1000140,2009,2013
1000141,2009,2013
1000142,2009,2013
1000143,2009,2013
1000144,2009,2013
1000145,2009,2013
1000146,2008,2012
1000147,2008,2012
1000148,2008,2012
1000149,2008,2012
1000150,2009,2013
1000152,2009,2013
1000153,2009,2013
1000155,2009,2013
1000156,2009,2013
1000157,2009,2013
1000158,2009,2013
1000159,2009,2013
1000168,2007,2011
1000170,2008,2012
1000172,2008,2012
1000173,2006,2010
1000175,2006,2010
1000176,2005,2009
1000177,2005,2009
1000178,2005,2009
1000179,2005,2009
1000180,2005,2009
1000181,2005,2009
1000183,2008,2012
1000185,2008,2012
1000186,2008,2012
1000187,2008,2012
1000188,2008,2012
1000189,2008,2012
1000190,2008,2012
1000195,2008,2012
1000196,2008,2012
1000197,2008,2012
1000198,2008,2012
1000199,2008,2012
1000200,2008,2012
1000201,2008,2012
1000202,2008,2012
1000203,2007,2011
1000204,2007,2011
1000205,2007,2011
1000206,2007,2011
1000207,2007,2011
1000208,2007,2011
1000209,2007,2011
1000210,2007,2011
1000211,2007,2011
1000212,2007,2011
1000213,2007,2011
1000214,2007,2011
1000215,2009,2013
1000216,2009,2013
1000223,2009,2013
1000224,2009,2013
1000231,2008,2012
1000232,2008,2012
1000233,2008,2012
1000234,2008,2012
1000235,2008,2012
1000236,2008,2012
1000237,2008,2012
1000238,2008,2012
1000245,2009,2013
1000246,2009,2013
1000248,2009,2013
1000253,2009,2013
1000260,2006,2010
1000262,2006,2010
1000263,2006,2010
1000264,2006,2010
1000266,2006,2010
1000267,2006,2010
1000269,2006,2010
1000270,2006,2010
1000272,2004,2008
1000273,2004,2008
1000274,2004,2008
1000277,2007,2011
1000279,2004,2008
1000280,2004,2008
1000281,2004,2008
1000282,2004,2008
1000283,2005,2009
1000284,2005,2009
1000285,2005,2009
1000286,2005,2009
1000287,2009,2013
1000288,2009,2013
1000289,2009,2013
1000291,2009,2013
1000292,2009,2013
1000293,2009,2013
1000294,2009,2013
1000295,2009,2013
1000296,2009,2013
1000297,2009,2013
1000298,2009,2013
1000299,2009,2013
1000300,2009,2013
1000301,2009,2013
1000302,2009,2013
1000303,2009,2013
1000306,2006,2010
1000307,2006,2010
1000308,2006,2010
1000310,2006,2010
1000311,2006,2010
1000312,2006,2010
1000313,2006,2010
1000314,2006,2010
1000316,2006,2010
1000317,2009,2013
1000318,2009,2013
1000319,2009,2013
1000320,2008,2012
1000321,2008,2012
1000322,2008,2012
1000323,2008,2012
1000324,2008,2012
1000325,2008,2012
1000326,2008,2012
1000327,2008,2012
1000328,2008,2012
1000329,2008,2012
1000330,2008,2012
1000331,2008,2012
1000332,2008,2012
1000333,2008,2012
1000334,2008,2012
1000335,2008,2012
1000336,2008,2012
1000337,2008,2012
1000338,2008,2012
1000339,2008,2012
1000340,2008,2012
1000341,2008,2012
1000342,2008,2012
1000343,2007,2011
1000344,2007,2011
1000345,2007,2011
1000347,2005,2009
1000348,2005,2009
1000349,2005,2009
1000350,2005,2009
1000351,2005,2009
1000352,2005,2009
1000353,2005,2009
1000354,2005,2009
1000355,2007,2011
1000356,2007,2011
1000357,2007,2011
1000358,2007,2011
1000359,2007,2011
1000360,2007,2011
1000361,2007,2011
1000362,2007,2011
1000363,2005,2009
1000368,2005,2009
1000369,2005,2009
1000370,2007,2011
1000371,2007,2011
1000372,2007,2011
1000373,2007,2011
1000374,2007,2011
1000375,2008,2012
1000376,2008,2012
1000379,2008,2012
1000380,2008,2012
1000396,2008,2012
1000397,2008,2012
1000399,2008,2012
1000400,2008,2012
1000401,2008,2012
1000402,2008,2012
1000403,2008,2012
1000404,2008,2012
1000405,2008,2012
1000406,2008,2012
1000407,2008,2012
1000408,2008,2012
1000409,2008,2012
1000410,2007,2011
1000411,2007,2011
1000412,2007,2011
1000413,2007,2011
1000414,2007,2011
1000415,2007,2011
1000416,2007,2011
1000417,2007,2011
1000418,2007,2011
1000419,2007,2011
1000420,2007,2011
1000421,2007,2011
1000422,2007,2011
1000423,2007,2011
1000424,2007,2011
1000425,2007,2011
1000426,2007,2011
1000427,2007,2011
1000428,2007,2011
1000429,2007,2011
1000430,2007,2011
1000431,2007,2011
1000432,2007,2011
1000433,2007,2011
1000434,2007,2011
1000435,2007,2011
1000436,2007,2011
1000437,2007,2011
1000438,2007,2011
1000439,2007,2011
1000440,2009,2013
1000441,2009,2013
1000442,2009,2013
1000443,2009,2013
1000444,2009,2013
1000445,2007,2011
1000446,2007,2011
1000447,2007,2011
1000448,2007,2011
1000449,2007,2011
1000450,2007,2011
1000451,2007,2011
1000452,2007,2011
1000453,2007,2011
1000454,2007,2011
1000455,2007,2011
1000456,2007,2011
1000457,2007,2011
1000458,2007,2011
1000459,2007,2011
1000461,2007,2011
1000462,2007,2011
1000463,2007,2011
1000464,2007,2011
1000465,2005,2009
1000466,2005,2009
1000467,2005,2009
1000468,2005,2009
1000469,2005,2009
1000470,2005,2009
1000471,2005,2009
1000472,2005,2009
1000473,2005,2009
1000474,2005,2009
1000475,2006,2010
1000476,2006,2010
1000477,2006,2010
1000478,2006,2010
1000479,2006,2010
1000480,2007,2011
1000481,2007,2011
1000482,2007,2011
1000483,2007,2011
1000484,2007,2011
1000485,2007,2011
1000486,2007,2011
1000487,2007,2011
1000488,2007,2011
1000489,2007,2011
1000490,2007,2011
1000492,2007,2011
1000494,2007,2011
1000496,2007,2011
1000498,2007,2011
1000500,2007,2011
1000502,2007,2011
1000504,2007,2011
1000505,2008,2012
1000506,2008,2012
1000507,2007,2011
1000508,2007,2011
1000509,2009,2013
1000510,2009,2013
1000511,2009,2013
1000512,2009,2013
1000513,2009,2013
1000514,2008,2012
1000516,2008,2012
1000517,2008,2012
1000518,2008,2012
1000519,2008,2012
1000520,2008,2012
1000522,2008,2012
1000523,2008,2012
1000524,2008,2012
1000525,2008,2012
1000526,2006,2010
1000527,2008,2012
1000528,2006,2010
1000529,2006,2010
1000530,2006,2010
1000531,2009,2013
1000532,2009,2013
1000533,2008,2012
1000534,2009,2013
1000631,2005,2009
1000632,2005,2009
1000633,2005,2009
1000634,2005,2009
1000635,2005,2009
1000636,2005,2009
1000637,2005,2009
1000638,2006,2010
1000639,2006,2010
1000640,2006,2010
1000641,2006,2010
1000642,2006,2010
1000643,2006,2010
1000644,2006,2010
1000645,2006,2010
1000646,2006,2010
1000647,2006,2010
1000648,2006,2010
1000649,2005,2009
1000650,2005,2009
1000651,2005,2009
1000652,2005,2009
1000653,2005,2009
1000654,2007,2011
1000655,2007,2011
1000656,2007,2011
1000657,2007,2011
1000658,2008,2012
1000659,2008,2012
1000660,2008,2012
1000661,2008,2012
1000662,2008,2012
1000663,2008,2012
1000664,2008,2012
1000665,2008,2012
1000666,2008,2012
1000667,2008,2012
1000668,2008,2012
1000669,2009,2013
1000670,2009,2013
1000671,2009,2013
1000672,2009,2013
1000673,2009,2013
1000674,2009,2013
1000675,2009,2013
1000676,2009,2013
1000683,2009,2013
1000684,2009,2013
1000685,2006,2010
1000686,2006,2010
1000687,2006,2010
1000688,2006,2010
1000689,2005,2009
1000690,2005,2009
1000691,2005,2009
1000692,2009,2013
1000693,2009,2013
1000698,2009,2013
1000699,2009,2013
1000700,2006,2010
1000701,2006,2010
1000702,2006,2010
1000703,2005,2009
1000704,2005,2009
1000705,2005,2009
1000706,2005,2009
1000707,2005,2009
1000708,2010,2014
1000709,2006,2010
1000710,2006,2010
1000711,2006,2010
1000712,2006,2010
1000713,2005,2009
1000714,2005,2009
1000715,2005,2009
1000716,2005,2009
1000717,2005,2009
1000718,2005,2009
1000719,2005,2009
1000720,2005,2009
1000721,2005,2009
1000722,2007,2011
1000724,2007,2011
1000725,2006,2010
1000729,2009,2013
1000730,2009,2013
1000731,2009,2013
1000732,2009,2013
1000733,2009,2013
1000734,2009,2013
1000735,2009,2013
1000736,2009,2013
1000737,2009,2013
1000738,2009,2013
1000739,2009,2013
1000740,2009,2013
1000749,2009,2013
1000750,2009,2013
1000751,2009,2013
1000758,2009,2013
1000762,2010,2014
1000763,2010,2014
1000764,2009,2013
1000765,2009,2013
1000766,2009,2013
1000771,2008,2012
1000775,2009,2013
1000776,2009,2013
1000777,2009,2013
1000778,2009,2013
1000779,2008,2012
1000780,2008,2012
1000781,2008,2012
1000782,2008,2012
1000783,2008,2012
1000784,2010,2014
1000785,2010,2014
1000786,2010,2014
1000787,2010,2014
1000790,2008,2012
1000791,2009,2013
1000792,2009,2013
1000793,2009,2013
1000794,2009,2013
1000795,2009,2013
1000796,2009,2013
1000797,2009,2013
1000798,2009,2013
1000799,2009,2013
1000800,2009,2013
1000801,2007,2011
1000802,2007,2011
1000803,2007,2011
1000804,2007,2011
1000805,2007,2011
1000806,2007,2011
1000807,2007,2011
1000808,2007,2011
1000809,2007,2011
1000810,2007,2011
1000811,2007,2011
1000812,2007,2011
1000813,2007,2011
1000814,2007,2011
1000815,2007,2011
1000816,2007,2011
1000834,2009,2013
1000835,2009,2013
1000836,2009,2013
1000837,2009,2013
1000838,2009,2013
1000839,2007,2011
1000840,2007,2011
1000841,2007,2011
1000842,2007,2011
1000843,2007,2011
1000844,2007,2011
1000847,2007,2011
1000848,2007,2011
1000849,2007,2011
1000850,2007,2011
1000851,2007,2011
1000852,2007,2011
1000853,2007,2011
1000854,2007,2011
1000855,2007,2011
1000856,2007,2011
1000857,2007,2011
1000858,2007,2011
1000859,2007,2011
1000860,2007,2011
1000861,2007,2011
1000862,2007,2011
1000863,2007,2011
1000864,2007,2011
1000865,2007,2011
1000866,2005,2009
1000867,2005,2009
1000868,2005,2009
1000869,2005,2009
1000870,2005,2009
1000871,2005,2009
1000872,2009,2013
1000873,2009,2013
1000874,2009,2013
1000875,2009,2013
1000876,2009,2013
1000877,2009,2013
1000879,2009,2013
1000880,2009,2013
1000881,2009,2013
1000882,2009,2013
1000883,2009,2013
1000884,2009,2013
1000886,2009,2013
1000888,2009,2013
1000889,2010,2014
1000890,2010,2014
1000891,2007,2011
1000892,2007,2011
1000893,2007,2011
1000894,2007,2011
1000896,2010,2014
1000897,2006,2010
1000898,2006,2010
1000899,2006,2010
1000900,2006,2010
1000901,2006,2010
1000902,2006,2010
1000903,2006,2010
1000904,2007,2011
1000905,2007,2011
1000906,2007,2011
1000907,2007,2011
1000908,2009,2013
1000909,2009,2013
1000911,2009,2013
1000912,2009,2013
1000913,2009,2013
1000914,2009,2013
1000915,2009,2013
1000916,2009,2013
1000917,2009,2013
1000918,2009,2013
1000919,2009,2013
1000920,2009,2013
1000921,2009,2013
1000922,2009,2013
1000923,2009,2013
1000924,2008,2012
1000925,2008,2012
1000926,2008,2012
1000927,2008,2012
1000928,2009,2013
1000929,2009,2013
1000930,2009,2013
1000931,2009,2013
1000932,2009,2013
1000933,2009,2013
1000934,2009,2013
1000935,2009,2013
1000936,2009,2013
1000937,2009,2013
1000939,2009,2013
1000940,2007,2011
1000941,2007,2011
1000942,2007,2011
1000943,2007,2011
1000944,2007,2011
1000945,2007,2011
1000946,2007,2011
1000947,2007,2011
1000948,2007,2011
1000949,2007,2011
1000950,2007,2011
1000951,2007,2011
1000952,2007,2011
1000953,2007,2011
1000954,2007,2011
1000955,2007,2011
1000956,2007,2011
1000957,2007,2011
1000958,2007,2011
1000959,2007,2011
1000960,2007,2011
1000961,2007,2011
1000962,2007,2011
1000963,2007,2011
1000964,2007,2011
1000965,2007,2011
1000966,2007,2011
1000967,2007,2011
1000968,2007,2011
1000969,2007,2011
1000970,2009,2013
1000971,2009,2013
1000972,2009,2013
1000973,2009,2013
1000974,2009,2013
1000975,2009,2013
1000976,2010,2014
1000977,2009,2013
1000978,2009,2013
1000980,2009,2013
1000981,2009,2013
1000982,2009,2013
1000983,2009,2013
1000985,2010,2014
1000986,2010,2014
1000987,2010,2014
1000988,2010,2014
1000989,2010,2014
1000990,2010,2014
1000991,2010,2014
1000992,2010,2014
1000993,2010,2014
1000994,2010,2014
1000995,2010,2014
1000996,2010,2014
1001001,2008,2012
1001002,2008,2012
1001003,2010,2014
1001004,2010,2014
1001005,2010,2014
1001006,2010,2014
1001007,2010,2014
1001008,2010,2014
1001010,2011,2015
1001012,2010,2014
1001013,2010,2014
1001014,2010,2014
1001015,2009,2013
1001016,2009,2013
1001017,2009,2013
1001018,2009,2013
1001019,2009,2013
1001020,2009,2013
1001021,2009,2013
1001022,2009,2013
1001023,2009,2013
1001024,2009,2013
1001025,2009,2013
1001026,2009,2013
1001028,2009,2013
1001043,2010,2014
1001044,2010,2014
1001045,2010,2014
1001046,2010,2014
1001047,2010,2014
1001048,2010,2014
1001049,2010,2014
1001050,2010,2014
1001056,2010,2014
1001058,2010,2014
1001064,2010,2014
1001065,2010,2014
1001066,2010,2014
1001070,2010,2014
1001071,2010,2014
1001072,2010,2014
1001076,2007,2011
1001077,2007,2011
1001078,2007,2011
1001079,2007,2011
1001080,2007,2011
1001081,2007,2011
1001082,2007,2011
1001083,2007,2011
1001084,2007,2011
1001085,2010,2014
1001087,2010,2014
1001089,2010,2014
1001092,2008,2012
1001105,2010,2014
1001111,2010,2014
1001112,2010,2014
1001113,2010,2014
1001114,2010,2014
1001115,2010,2014
1001116,2010,2014
1001117,2010,2014
1001118,2010,2014
1001119,2010,2014
1001120,2010,2014
1001121,2010,2014
1001122,2010,2014
1001123,2010,2014
1001124,2010,2014
1001128,2008,2012
1001135,2010,2014
1001136,2010,2014
1001137,2009,2013
1001138,2009,2013
1001139,2009,2013
1001140,2009,2013
1001141,2009,2013
1001142,2009,2013
1001143,2009,2013
1001144,2009,2013
1001145,2009,2013
1001146,2009,2013
1001150,2009,2013
1001151,2009,2013
1001152,2009,2013
1001153,2009,2013
1001154,2009,2013
1001155,2009,2013
1001156,2009,2013
1001157,2009,2013
1001158,2009,2013
1001159,2009,2013
1001160,2009,2013
1001161,2009,2013
1001162,2010,2014
1001165,2010,2014
1001167,2010,2014
1001169,2010,2014
1001170,2010,2014
1001171,2010,2014
1001173,2010,2014
1001174,2010,2014
1001175,2010,2014
1001177,2010,2014
1001178,2010,2014
1001179,2010,2014
1001181,2010,2014
1001182,2010,2014
1001183,2010,2014
1001184,2010,2014
1001185,2010,2014
1001186,2010,2014
1001187,2010,2014
1001188,2010,2014
1001189,2010,2014
1001190,2010,2014
1001191,2010,2014
1001192,2010,2014
1001194,2010,2014
1001196,2010,2014
1001200,2010,2014
1001201,2010,2014
1001202,2010,2014
1001203,2010,2014
1001205,2010,2014
1001206,2010,2014
1001207,2010,2014
1001208,2010,2014
1001209,2010,2014
1001210,2010,2014
1001213,2010,2014
1001214,2010,2014
1001215,2010,2014
1001216,2010,2014
1001217,2010,2014
1001218,2010,2014
1001221,2010,2014
1001222,2010,2014
1001224,2006,2010
1001226,2010,2014
1001227,2010,2014
1001228,2010,2014
1001229,2011,2015
1001230,2011,2015
1001231,2010,2014
1001232,2010,2014
1001233,2010,2014
1001234,2010,2014
1001235,2010,2014
1001236,2010,2014
1001237,2010,2014
1001238,2010,2014
1001239,2009,2013
1001240,2009,2013
1001241,2010,2014
1001242,2010,2014
1001243,2010,2014
1001244,2010,2014
1001245,2010,2014
1001246,2010,2014
1001247,2010,2014
1001248,2010,2014
1001249,2010,2014
1001250,2010,2014
1001252,2010,2014
1001253,2010,2014
1001254,2010,2014
1001255,2009,2013
1001256,2010,2014
1001257,2010,2014
1001258,2010,2014
1001259,2010,2014
1001260,2010,2014
1001261,2010,2014
1001262,2010,2014
1001264,2010,2014
1001265,2011,2015
1001266,2011,2015
1001267,2009,2013
1001269,2010,2014
1001270,2010,2014
1001273,2010,2014
1001274,2010,2014
1001275,2010,2014
1001276,2010,2014
1001277,2010,2014
1001278,2010,2014
1001279,2010,2014
1001280,2010,2014
1001281,2011,2015
1001282,2011,2015
1001283,2011,2015
1001284,2011,2015
1001285,2011,2015
1001286,2011,2015
1001287,2011,2015
1001288,2010,2014
1001289,2010,2014
1001290,2010,2014
1001291,2010,2014
1001292,2010,2014
1001293,2010,2014
1001294,2010,2014
1001295,2010,2014
1001296,2010,2014
1001297,2010,2014
1001298,2010,2014
1001300,2010,2014
1001301,2010,2014
1001302,2010,2014
1001303,2010,2014
1001304,2010,2014
1001305,2010,2014
1001306,2010,2014
1001307,2010,2014
1001308,2010,2014
1001309,2010,2014
1001310,2010,2014
1001311,2010,2014
1001312,2010,2014
1001313,2010,2014
1001314,2010,2014
1001315,2010,2014
1001320,2010,2014
1001321,2010,2014
1001322,2010,2014
1001323,2010,2014
1001324,2010,2014
1001325,2010,2014
1001326,2010,2014
1001327,2010,2014
1001328,2010,2014
1001329,2010,2014
1001330,2010,2014
1001331,2010,2014
1001332,2010,2014
1001333,2010,2014
1001334,2010,2014
1001335,2010,2014
1001336,2010,2014
1001337,2010,2014
1001339,2010,2014
1001341,2010,2014
1001342,2010,2014
1001344,2010,2014
1001345,2010,2014
1001346,2010,2014
1001347,2010,2014
1001348,2010,2014
1001349,2010,2014
1001350,2010,2014
1001351,2010,2014
1001352,2011,2015
1001358,2010,2014
1001359,2010,2014
1001360,2011,2015
1001361,2011,2015
1001362,2011,2015
1001363,2011,2015
1001364,2011,2015
1001365,2011,2015
1001366,2011,2015
1001367,2011,2015
1001368,2008,2012
1001369,2011,2015
1001370,2011,2015
1001371,2011,2015
1001372,2009,2013
1001373,2009,2013
1001374,2009,2013
1001375,2009,2013
1001376,2010,2014
1001377,2010,2014
1001378,2011,2015
1001379,2011,2015
1001384,2008,2012
1001385,2011,2015
1001388,2009,2013
1001389,2009,2013
1001390,2010,2014
1001391,2008,2012
1001392,2010,2014
1001393,2010,2014
1001395,2010,2014
1001396,2010,2014
1001398,2010,2014
1001399,2010,2014
1001400,1997,2001
1001401,2008,2012
1001402,2008,2012
1001403,2008,2012
1001404,2008,2012
1001405,2008,2012
1001410,2010,2014
1001411,2010,2014
1001412,2011,2015
1001413,2011,2015
1001414,2011,2015
1001415,2011,2015
1001416,2011,2015
1001417,2011,2015
1001418,2011,2015
1001419,2011,2015
1001420,2011,2015
1001421,2011,2015
1001422,2011,2015
1001423,2011,2015
1001424,2011,2015
1001425,2011,2015
1001426,2011,2015
1001430,2011,2015
1001431,2011,2015
1001432,2011,2015
1001433,2011,2015
1001434,2011,2015
1001435,2011,2015
1001436,2010,2014
1001437,2010,2014
1001438,2010,2014
1001441,2010,2014
1001442,2008,2012
1001443,2008,2012
1001444,2008,2012
1001445,2008,2012
1001446,2008,2012
1001447,2008,2012
1001448,2008,2012
1001449,2008,2012
1001450,2008,2012
1001451,2008,2012
1001452,2008,2012
1001453,2011,2015
1001454,2011,2015
1001455,2011,2015
1001456,2011,2015
1001457,2012,2016
1001458,2012,2016
1001459,2012,2016
1001460,2012,2016
1001465,2010,2014
1001467,2010,2014
1001468,2010,2014
1001469,2010,2014
1001470,2010,2014
1001471,2010,2014
1001472,2010,2014
1001473,2010,2014
1001474,2010,2014
1001475,2010,2014
1001476,2010,2014
1001477,2010,2014
1001481,2010,2014
1001485,2010,2014
1001511,2010,2014
1001512,2010,2014
1001513,2007,2011
1001514,2007,2011
1001515,2011,2015
1001516,2011,2015
1001517,2011,2015
1001518,2011,2015
1001519,2011,2015
1001520,2011,2015
1001521,2009,2013
1001522,2009,2013
1001523,2009,2013
1001524,2009,2013
1001525,2009,2013
1001526,2009,2013
1001527,2011,2015
1001529,2010,2014
1001530,2010,2014
1001531,2010,2014
1001532,2010,2014
1001533,2010,2014
1001534,2011,2015
1001535,2011,2015
1001536,2011,2015
1001537,2011,2015
1001541,2011,2015
1001542,2011,2015
1001543,2011,2015
1001544,2011,2015
1001545,2011,2015
1001546,2011,2015
1001547,2011,2015
1001548,2011,2015
1001549,2011,2015
1001550,2011,2015
1001594,2009,2013
1001595,2009,2013
1001596,2010,2014
1001597,2010,2014
1001598,2010,2014
1001599,2010,2014
1001600,2010,2014
1001601,2011,2015
1001602,2011,2015
1001603,2011,2015
1001604,2010,2014
1001605,2010,2014
1001607,2010,2014
1001608,2010,2014
1001610,2010,2014
1001617,2011,2015
1001619,2011,2015
1001621,2011,2015
1001623,2011,2015
1001624,2011,2015
1001625,2011,2015
1001628,2010,2014
1001629,2010,2014
1001630,2007,2011
1001631,2007,2011
1001632,2007,2011
1001635,2012,2016
1001639,2010,2014
1001640,2010,2014
1001641,2011,2015
1001643,2010,2014
1001644,2010,2014
1001645,2010,2014
1001646,2010,2014
1001647,2010,2014
1001648,2010,2014
1001649,2010,2014
1001650,2011,2015
1001651,2011,2015
1001652,2011,2015
1001655,2010,2014
1001656,2011,2015
1001657,2011,2015
1001658,2011,2015
1001659,2011,2015
1001660,2011,2015
1001661,2011,2015
1001662,2011,2015
1001663,2011,2015
1001664,2011,2015
1001665,2011,2015
1001666,2011,2015
1001667,2011,2015
1001668,2011,2015
1001669,2011,2015
1001670,2011,2015
1001671,2011,2015
1001672,2011,2015
1001673,2011,2015
1001674,2011,2015
1001675,2011,2015
1001676,2011,2015
1001677,2011,2015
1001678,2011,2015
1001679,2011,2015
1001685,2011,2015
1001686,2011,2015
1001687,2011,2015
1001688,2011,2015
1001689,2011,2015
1001690,2011,2015
1001691,2011,2015
1001692,2011,2015
1001693,2011,2015
1001694,2011,2015
